id,summary
501,"assistant

The study aimed to investigate the effect of white noise, heart sound, and music on reducing neonatal pain during heel lance. The randomized controlled trial involved 84 infants with a gestational age of 28-42 weeks, who were exposed to one of the three interventions for 10 minutes before, during, and 20 minutes after the procedure. The pain of the infants was measured using the Neonatal Infant Acute Pain Assessment Scale (NIAPAS) before, during, and after the procedure. The primary outcome measure was the NIAPAS pain score, while the secondary outcome measure was the crying time. The study found that the intervention had a significant effect on reducing neonatal pain, with music and white noise showing a greater reduction in pain scores compared to heart sound."
502,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

Title: Caregiver Skills Training: Comparing Clinician Training Methods

Objective: To compare the effectiveness of two training methods for clinicians providing Caregiver Skills Training (CST) to parents of children with developmental disabilities and/or autism: face-to-face training and remote training via telehealth.

Methodology: The study will recruit 2 groups of facilitators, one trained face-to-face and the other trained remotely. Both groups will receive 15 hours of training and 12 weeks of supervision. The investigators will collect pre- and post-measures from parents participating in the CST groups to determine if the type of training provided to the facilitators impacts parent progress.

Outcomes: The primary outcome measures will assess caregiver skills and knowledge, parenting stress, and adaptive behavior skills of children. Secondary outcome measures will evaluate caregiver adherence to learned strategies and child social communication abilities.

Population: Parents of children with developmental disabilities and/or autism, aged 2-9, who are able to attend 12 sessions and understand English.

Location: The study will be conducted at three UPMC sites.

Duration: The study will take place over the summer and fall of 2023."
503,"assistant

The study aims to investigate the effectiveness of transcranial electrical stimulation (TES) in combination with strengthening exercises in patients with subacromial pain syndrome. The study is a randomized, triple-blind, controlled trial with 64 participants aged 18-65 years who have had shoulder pain for at least 3 months. Participants will be randomly assigned to either an experimental group receiving real TES and strengthening exercises or a control group receiving sham TES and strengthening exercises. The primary outcome measures include changes in pain and disability index, Western Ontario Rotator Cuff (WORC) scale, and visual analog scale for pain intensity. Secondary outcome measures include changes in shoulder muscle strength, range of motion, joint position sense, and scapular kinematics.

The study will evaluate the effectiveness of TES in reducing pain and improving functionality in patients with subacromial pain syndrome. The results of this study may provide valuable information for the development of new treatments for this condition."
504,"assistant

This retrospective study aimed to investigate the association between hyperbaric oxygen therapy (HBOT) and changes in verbal scores in children with autism spectrum disorder (ASD). The study included children aged 2-17 years with ASD who received applied behavioral analysis at the Oxford Recovery Center, with some participants receiving HBOT (at least 40 sessions) and others not. The primary outcome measures were changes in verbal scores at 6 months, assessed using the Verbal Behavior Milestones Assessment and Placement Program (VBMAPP) or Assessment of Basic Language and Learning Skills (ABLLS). Secondary outcomes included the number of participants with HBOT-related adverse events. The study aimed to compare verbal scores between children who received HBOT and those who did not."
505,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: The Analgesic Efficacy of Ultrasound Guided Adductor Canal Block Versus 4 in 1 Block in Patients Undergoing Knee Surgeries: A Comparative Randomized Double Blinded Study.

Objective: To compare the analgesic efficacy of ultrasound-guided adductor canal block (ACB) versus 4-in-1 block in patients undergoing knee surgeries.

Design: Randomized, double-blinded, parallel-group study with two arms: ACB and 4-in-1 block.

Inclusion Criteria: Patients undergoing knee surgeries under neuroaxial anesthesia, aged 20-60 years, ASA grade 1 and 2.

Interventions: Patients will receive either an adductor canal block or a 4-in-1 block using ultrasound guidance, with a total dose of 30 ml of 0.25% bupivacaine and 4 mg of dexamethasone.

Primary Outcome Measures: Postoperative pain scores (resting and dynamic) at 6, 12, 18, and 24 hours postoperatively.

Secondary Outcome Measures: Change in blood pressure and heart rate intraoperatively, and postoperative opioid requirements.

Keywords: Ultrasound-guided adductor canal block, 4-in-1 block, knee surgeries."
506,"assistant

This is a prospective randomized controlled trial investigating the effectiveness of immediate lymphatic reconstruction (ILR) with lymphatico-venous anastomosis in reducing the risk of arm lymphedema in breast cancer patients undergoing axillary lymph node dissection. The study aims to recruit female patients aged 20-75 with unilateral breast cancer, who will be randomized into two groups: one receiving ILR and axillary lymph node dissection, and another receiving only axillary lymph node dissection. The primary outcome measure is the occurrence of arm lymphedema at two years, while secondary outcomes include drainage amount, seroma or lymphocele, patient-reported outcomes, and subclinical lymphedema. The study aims to determine whether ILR can reduce the risk of arm lymphedema in breast cancer patients."
507,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

This descriptive study aims to assess the cosmetic and functional sequelae of patients who received releasing incisions in the management of acute upper limb burns. The study includes adult patients with acute burns of one or both hands, skin surface burned less than 40% of the body, and burns that required a skin graft. The primary outcome measures include functional score, healing assessment, and scar quality at 3 and 6 months after the burn. The study will evaluate the patients' functional recovery, healing time, and scar quality, as well as their return to activities and need for further surgical procedures. The study will be conducted at the Pierre Colson Burn Center and will follow patients for an average of 6 months."
508,"assistant

The Stanford Plant-based Educational Study (PLANT) is a randomized, delayed intervention trial designed to test the effectiveness of a flexible, multimodal whole-food plant-based diet (WFPBD) educational program for healthcare providers at Stanford University. The 6-week program aims to educate providers on the benefits of a WFPBD and how to incorporate more plant-based foods into their diets. The study will assess changes in diet quality, mindset, and motivation/confidence in adopting a WFPBD among participating providers. The primary outcome measures include changes in Diet ID score, mindset about WFPBD, and state of change (motivation/confidence) from baseline to week 6. The study includes a pre- and post-study survey and utilizes a waiver of consent due to minimal risk."
509,"assistant

This clinical trial aims to validate a questionnaire, Patient Reported Outcome (PRO), to assess rehabilitation needs in patients with early-stage breast cancer. The PRO questionnaire evaluates concerns related to survival, care, screening, symptom management, family and genetic issues, and fear of disease recurrence. The study will recruit 280 patients, aged 18 and above, with early breast cancer, and exclude those with cognitive or memory impairment. The primary outcome measure is the translation and validation of the PRO questionnaire, which will be administered twice, 15 days apart, to assess agreement between the two assessments. The study aims to identify rehabilitation needs in breast cancer patients and provide evidence for the use of the PRO questionnaire in clinical practice."
510,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

Title: A Postpartum Adaptation Study of the Connecting and Reflecting Experience Parenting Program

Objective: To evaluate the effectiveness of the Connecting and Reflecting Experience (CARE) Program, a 12-session mentalizing-focused parenting group therapy, in reducing symptoms of postpartum depression, anxiety, and parenting stress in new mothers.

Eligibility: Birthing parents (of any gender) with infants aged 3-12 months, experiencing moderate to high levels of depression and/or anxiety symptoms, and receiving postpartum OB/GYN or mental health services at Montefiore Medical Center.

Intervention: Participants will receive the CARE Program, which involves weekly one-hour telehealth therapy sessions with up to 7 postpartum parents per group and 1-2 facilitators.

Primary Outcome Measures:

* Change in postpartum anxiety score using the Beck Anxiety Inventory (BAI)
* Change in postpartum depression score using the Edinburgh Postnatal Depression Scale (EPDS)
* Change in parenting stress score using the Parenting Stress Index, Short-Form (PSI-SF)
* Change in parental reflective functioning using the Parental Reflective Functioning Questionnaire (PRFQ)
* Change in parent-infant bonding using the Postpartum Bonding Questionnaire (PBQ)

Secondary Outcome Measures:

* Change in infant temperament using the Infant Behavior Questionnaire, Revised, Very Short Form (IBQ-VSF)

Study duration: 15 weeks, including 12 weeks of group therapy and 3 weeks of post-treatment follow-up.

This study aims to assess the feasibility and acceptability of the CARE Program and its impact on postpartum depression, anxiety, and parenting stress in new mothers."
511,"assistant

The study aims to investigate the effects of electroencephalography-based neurofeedback (EEG-NFB) training on cognitive function in healthy young men. A total of 50 male students aged 20-25 years will be randomly assigned to either a training group (TR) or a control group (CO). The TR group will undergo 3 weeks of EEG-NFB training, while the CO group will not receive any training. The training sessions will involve 30-minute sessions, three times a week, using ProComp Infiniti Encoder and BioGraph Infiniti Software. The training protocol will aim to decrease the EEG theta-beta ratio (TBR) value.

The study will assess cognitive function using two psychological tests: the Trail Making Test (TMT) and the Stroop Test (ST). The TMT assesses cognitive processing speed and executive function, while the ST assesses processing speed and selective attention and inhibition. The tests will be administered before and after the training period to evaluate any changes in cognitive function.

The study will use statistical analysis to compare the results between the TR and CO groups, as well as to assess the magnitude of any changes. The primary outcome measures include TMT-A, TMT-B, ST-I, and ST-II, which will be measured as performance time.

The study aims to investigate whether EEG-NFB training can improve cognitive function in healthy young men, particularly in terms of processing speed and executive function."
512,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

The Radial Versus Femoral Access For Thrombectomy in Patients With Acute Basilar Artery Occlusion study is a randomized controlled trial comparing the efficacy and safety of endovascular recanalization via radial approach versus femoral approach in patients with acute basilar artery occlusion. The study aims to investigate whether radial access is non-inferior to femoral access for endovascular thrombectomy in patients with acute ischemic stroke. The trial will enroll patients aged 18 years or older with acute ischemic stroke in the posterior circulation, confirmed by imaging examinations, and basilar artery occlusion. The primary outcome measure is favorable neurological function at 90 days post-operation, defined as a modified Rankin Scale (mRS) score of 3 or less. Secondary outcomes include procedure time of the endovascular thrombectomy."
513,"assistant

Here is a clear, concise, and accurate summary of the BUNDLE clinical trial:

The BUNDLE study is a prospective, mixed-methods study evaluating the effectiveness of an integrated prenatal care model that incorporates community-based doulas into standard prenatal care. The study aims to improve healthcare engagement, trust, and maternal health outcomes among Black/African American pregnant individuals in Southeastern Wisconsin. The study consists of three aims:

1. Develop an integrated prenatal care model by conducting focus groups with pregnant individuals and healthcare providers to elicit feedback on models of doula/medical provider integration.
2. Conduct a two-arm randomized controlled trial (RCT) to compare the effectiveness of the integrated prenatal care model (BUNDLE) to standard prenatal care in improving healthcare engagement, trust, and reducing adverse maternal outcomes among 412 Black/African American pregnant individuals.
3. Disseminate findings to scholarly and community-based forums and actively pursue opportunities for systems- and policy-level change to sustain successful program outcomes.

The study will measure primary and secondary outcomes, including healthcare engagement, trust in providers, reported discrimination, perceived stress, depression, cesarean birth, unplanned healthcare utilization, severe maternal morbidity, breastfeeding initiation, and group-based medical mistrust. The study aims to improve maternal health outcomes and reduce health disparities among Black/African American pregnant individuals in Southeastern Wisconsin."
514,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

**Study Name:** QUILT-3.100: Phase 1 Open-Label Study to Evaluate Safety and Determine the Maximum Tolerated Dose of IBRX-042 in Subjects with HPV-Associated Tumors.

**Objective:** To evaluate the safety and determine the maximum tolerated dose (MTD) of IBRX-042, a vaccine, in subjects with HPV-associated tumors.

**Design:** This is a non-randomized, open-label, sequential assignment study with a 3+3 dose escalation design. Up to 18 subjects will be enrolled in three dose cohorts: 1e11, 5e11, and 5e10 virus particles per dose.

**Eligibility Criteria:** Subjects must be between 18-75 years old, have histologically confirmed HPV-associated cancer, and have received at least one standard of care therapy for their cancer. They must also have a good performance status and adequate organ function.

**Primary Outcome Measure:** The rate of dose-limiting toxicities (DLTs) will be assessed to determine the MTD of IBRX-042.

**Secondary Outcome Measures:** The study will also assess the safety profile and reactogenicity of IBRX-042, as well as examine HPV-specific humoral and cellular immune responses.

**Duration:** The study will last for approximately 2 years, with subjects attending follow-up visits every 3 months for up to 1 year after the first dose of study drug, and then yearly until death."
515,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: Comparison of the effects of Connective Tissue Massage and Classical Massage on pain, functional status, and quality of life in patients with chronic non-specific low back pain.

Objective: To compare the effects of Connective Tissue Massage (CTM) and Classical Massage (CM) on pain, functional status, and quality of life in patients with chronic non-specific low back pain.

Design: A 3-arm randomized controlled trial with 30 participants, divided into three groups: CTM, CM, and control.

Interventions:

* CTM: Manipulation of soft and deep tissues using short and long strokes, focusing on the lower thoracic region.
* CM: Manipulation of soft tissues using long sweeping strokes, kneading, and stroking motions, focusing on the sacrolumbar region and lumbothoracic boundary.
* Control: Standardized physiotherapy program including superficial thermal heat, transcutaneous electrical nerve stimulation (TENS), and therapeutic ultrasound.

Outcome measures:

* Primary outcomes: Visual Analog Scale (VAS) for pain intensity, Modified Schober Test (MST) for lumbar mobility, Sit and Reach Test (SRT) for trunk mobility, Back Pain Functional Scale (BPFS) for functional status, Roland Morris Disability Questionnaire (RMDQ) for functional status, and Short Form-36 Questionnaire (SF-36) for quality of life.
* Secondary outcomes: pain intensity, lumbar mobility, trunk mobility, functional status, and quality of life.

Duration: 4 weeks, with 3 sessions per week lasting 15-20 minutes per session.

Population: Patients with chronic non-specific low back pain, aged 18-65 years, with a rest or activity pain score of 3 or higher on the Visual Analog Scale (VAS).

This study aims to compare the effects of CTM and CM on pain, functional status, and quality of life in patients with chronic non-specific low back pain, and to determine which intervention is more effective."
516,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: Comparison of Clinical Outcomes in Patients Undergoing Cataract Surgery With OMNI Canaloplasty vs Cataract Surgery With OMNI Canaloplasty and Hydrus Stent

Objective: To determine the differing pressure-lowering effects between OMNI canaloplasty alone versus when combined with HYDRUS microstent in patients with mild to moderate open-angle glaucoma undergoing cataract surgery.

Design: Randomized, parallel-group, open-label trial with 80 subjects aged 18 years and older. Participants will undergo cataract surgery with either OMNI canaloplasty alone or OMNI canaloplasty with HYDRUS microstent in one eye, while the contralateral eye will receive the other treatment.

Primary Outcome Measure: Change in unmedicated intraocular pressure from baseline at 12 months.

Secondary Outcome Measures: Reduction in number of medications needed to control intraocular pressure from baseline, and percentage of patients with greater than 20% reduction in intraocular pressure from baseline at 12 months.

Eligibility Criteria: Subjects with bilateral mild to moderate open-angle glaucoma, visually significant age-related cataract, and ability to randomize first eye to either treatment group.

The study aims to investigate the efficacy and safety of OMNI canaloplasty with or without HYDRUS microstent in reducing intraocular pressure and improving visual outcomes in patients with open-angle glaucoma undergoing cataract surgery."
517,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

**Study Overview**

This is a phase III, open-label, randomized, controlled, comparative efficacy and safety study of Dorzotimol eye drops (20 mg/mL + 5 mg/mL) versus Cosopt eye drops (20 mg/mL + 5 mg/mL) in patients with primary open-angle glaucoma (POAG).

**Study Objectives**

The study aims to evaluate the efficacy and safety of Dorzotimol eye drops compared to Cosopt eye drops in reducing elevated intraocular pressure in patients with POAG.

**Study Design**

The study is a multicenter, prospective, open-label, randomized, comparative, controlled, parallel-arm study with 110 patients (55 in each group) aged 18-75 years with established stage I and II POAG.

**Primary and Secondary Outcomes**

The primary endpoint is the mean IOP change from baseline, while secondary endpoints include IOP reduction rate to the target level of ≤ 18 mm Hg, IOP reduction rate greater than 20%, and IOP reduction rate greater than 30%.

**Results**

The study found that Dorzotimol eye drops were noninferior to Cosopt eye drops in terms of efficacy and safety, with no statistically significant intergroup differences by any efficacy criteria tested. The efficacy differences between the two products did not exceed the noninferiority margin of 1.5 mm Hg. The safety evaluation also showed comparable safety profiles between the two products.

**Conclusion**

The study concludes that Dorzotimol eye drops are noninferior to Cosopt eye drops in reducing elevated intraocular pressure in patients with POAG, with similar safety profiles."
518,"assistant

This pilot study aims to evaluate the effectiveness of a text messaging intervention in improving adherence to repeat colonoscopy appointments among veterans at the VA hospital. The study will randomly assign participants to either a text message intervention group or a no-intervention group. The text message intervention will send instructional and motivational messages to participants starting 7-14 days before and until the day of the colonoscopy procedure. The primary outcome measure is patient satisfaction with the intervention, assessed using the National Annie Colonoscopy Survey Score. Secondary outcomes include attendance at scheduled colonoscopy appointments and adequacy of bowel preparation at the appointment. The study will enroll patients aged 45-85 years who have previously undergone a colonoscopy and are due for a repeat screening or surveillance colonoscopy."
519,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

Title: Hysteroscopy vs. Endouterine Aspiration in the Management of Trophoblastic Retention

Objective: To compare the efficacy of hysteroscopy and endouterine aspiration in managing trophoblastic retention after early miscarriage, with a primary endpoint of uterine vacuity rate at 6 weeks after surgery.

Design: Prospective, multicenter, randomized, open-label, two-armed clinical trial comparing hysteroscopy versus endouterine aspiration for the management of trophoblastic retention after spontaneous miscarriage.

Inclusion Criteria: Patients with trophoblastic retention after early spontaneous miscarriage (<14 weeks of amenorrhea), diagnosis of intrauterine trophoblastic retention by endovaginal pelvic ultrasound, shared decision for surgical management, and current pregnancy desire.

Exclusion Criteria: Patients with known uterine malformation, previous surgical treatment for current intrauterine retention, trophoblastic retention after elective termination, late miscarriage, or postpartum, or patients with an intrauterine device (IUD).

Interventions: Patients will be randomized to either hysteroscopy or endouterine aspiration for the management of trophoblastic retention. Both arms will receive misoprostol antibiotic prophylaxis to dilate the cervix before surgery and anti-adhesion barrier gels will be used, according to routine procedures at each center.

Primary Outcome Measure: Uterine vacuity rate at 6 weeks after surgery, determined by endovaginal pelvic ultrasound.

Secondary Outcome Measures: Complication rates, rate of second-line surgical management, synechia rates, mean time to conception, and pregnancy rates at 6, 12, and 24 months after surgery.

Follow-up: Patients will be followed until a pregnancy is obtained with a term greater than or equal to 24 weeks of amenorrhea or over a maximum period of 26 months after the surgery."
520,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

This is a basic science study that aims to investigate human inference strategies using an online crowdsourcing approach. The study recruits adult participants from the US who have a high approval rating and achieve a minimum score on a pre-test. The participants will be shown a pair of jars with different ratios of red and blue balls and will be asked to make inferences about the jars, including short-term, long-term, and multi-timescale inferences. The primary outcome measure is the subject's binary behavioral decision responses, which will be recorded throughout the task. The study will not involve any masking or blinding, and participants will be free to draw balls as many times as they wish during certain blocks of the task."
521,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: Lemborexant for Insomnia in a Patient With Dementia: An N-of-1 Trial

Objective: To evaluate the efficacy and safety of lemborexant, a dual orexin receptor antagonist, in treating insomnia in adults with early-onset dementia.

Design: This is an open-label, N-of-1 trial with a single participant, where lemborexant will be alternated with a placebo in an ABBABAAB format over 8 weeks.

Eligibility Criteria: Participants must have early-onset dementia and a significant component of insomnia, with no known sleep disorders contraindicating orexin antagonist therapy.

Outcome Measures: Primary outcomes include total sleep time, sleep onset latency, wake time after sleep onset, number of night awakenings, and quality of sleep. Secondary outcomes include the presence and severity of adverse drug reactions and drop-out due to adverse reactions.

This trial aims to assess the effectiveness, tolerability, and safety of lemborexant in individuals with early-onset dementia and insomnia, providing valuable insights into the medication's potential benefits and risks."
522,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

This is a prospective, double-blind, randomized, multicenter clinical trial evaluating the therapeutic effectiveness of sinomenine versus glucocorticoid for early knee osteoarthritis (OA). The trial aims to assess the non-inferiority of sinomenine compared to glucocorticoid in reducing symptoms and slowing disease progression over 24 months. Participants with bilateral knee pain and grade 2 or 3 knee OA will receive one intra-articular injection of either sinomenine or glucocorticoid every 4 months. The primary outcome measures are the change in total WOMAC score and tibial cartilage volume from baseline, while secondary outcome measures include changes in Timed Up and Go and 20m walking time. The trial will enroll patients aged 40-70 years with bilateral knee OA, excluding those with certain medical conditions or contraindications."
523,"assistant

This is a randomized controlled trial (RCT) designed to investigate the effects of respiratory exercises applied with virtual reality glasses on dyspnea, anxiety, and quality of life in patients with Chronic Obstructive Pulmonary Disease (COPD). The study aims to determine the effect of breathing exercises applied with virtual reality glasses on COPD patients' dyspnea, anxiety, and quality of life. The study will enroll 48 patients, 24 in the experimental group and 24 in the control group, and will be conducted over a period of 8 weeks. The experimental group will receive breathing exercises with virtual reality glasses, while the control group will receive routine treatment and care. The primary outcome measures include oxygen saturation, respiratory rate, forced vital capacity, volume of air exhaled in 1 second of forced expiration, peak expiratory flow rate, and FEV1/FVC. Secondary outcome measures include anxiety, St George's Respiratory Questionnaire, and Virtual Reality Experience Evaluation Form. The study will be conducted in a single-blind pre-test post-test parallel group randomized controlled experimental design."
524,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

Title: A Biobehavioral Approach to Understand the Multilevel Determinants of Cardiovascular Health in Black Women

Objective: To investigate the multilevel determinants of cardiovascular health in Black women using a biobehavioral approach.

Study Design: A observational study with a single arm, where Black women will undergo lab-based assessments to evaluate their vascular health, followed by a 10-day free-living monitoring period with mobile and wearable devices.

Inclusion Criteria: Black women aged 18-49 years old, with no diagnosed cardiovascular, respiratory, metabolic, or neurological disorders, and with access to a smartphone with internet.

Exclusion Criteria: Women with diagnosed hypertension, cardiovascular, respiratory, metabolic, or neurological disorders, or those with functional limitations that preclude physical activity.

Primary Outcome Measures: Macrovascular function, arterial stiffness, blood flow measurements in large and cerebral blood vessels.

Secondary Outcome Measure: Physical activity level, assessed via a wrist-worn accelerometer.

The study aims to understand the determinants of cardiovascular health in Black women, with a focus on behavioral and biological factors."
525,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

**Study Overview:** This is a randomized, double-blind, placebo-controlled, parallel-group Phase 2 study to evaluate the efficacy and safety of RCN3028 in treating moderate to severe vasomotor symptoms (VMS) in breast cancer patients.

**Objective:** The primary objective is to determine if RCN3028 is effective and safe in reducing the frequency and severity of hot flashes in breast cancer patients treated with tamoxifen or aromatase inhibitors (AIs).

**Study Population:** The study will enroll female breast cancer patients aged 18-80 years who have completed chemotherapy and radiotherapy, are on a stable dose of tamoxifen or AIs, and have a minimum of 7 moderate to severe hot flashes per day or 50 per week at baseline.

**Interventions:** Participants will be randomly assigned to receive either RCN3028 0.8 mg or placebo capsules. The study will have a 14-day placebo-run-in period, followed by a titration phase and a maintenance phase.

**Primary Outcome Measures:** The primary outcome measures are the mean change in frequency and severity of moderate to severe VMS from baseline to weeks 4 and 12.

**Secondary Outcome Measures:** Secondary outcomes include menopause-specific quality of life, responder rates, time to onset of efficacy, subject's and physician's global assessment, and frequencies of treatment-emergent adverse events.

**Study Duration:** The study will last approximately 12 weeks."
526,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

This is a retrospective cohort study investigating the association between higher doses of Tranexamic Acid (TXA) and the incidence of post-operative delirium after cardiac surgery. The study will analyze data collected on hospital electronic systems from patients undergoing elective or urgent cardiac surgery at RPH between 2018 and 2022. The primary outcome measure is the Richmond Agitation Sedation Score up to 48 hours after surgery, while the secondary outcome measure is 30-day mortality. The study aims to determine whether higher doses of TXA are associated with a lower incidence of post-operative delirium."
527,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: Comparative Effects of Myofascial Decompression and Positional Release Therapies in Chronic Non-specific Neck Pain

Objective: To compare the effects of myofascial decompression therapy and positional release therapy on pain, range of motion, and functional disability in patients with chronic non-specific neck pain.

Study Design: Randomized, open-label trial with two arms: myofascial decompression therapy and positional release therapy.

Inclusion Criteria: Patients aged 25-50 years with chronic non-specific neck pain (NPRS pain score > 6/10) and trigger points within the muscle.

Exclusion Criteria: Patients with systemic metabolic and/or neurological disorders, sensory impairments, neuropathic pain, or referred pain or neurological involvement in lower limbs.

Interventions:

* Myofascial decompression therapy: 15-minute moist heat application followed by cup massage to release trigger points.
* Positional Release technique: 15-minute moist heat application followed by gentle stretching and mobilization to release trigger points.

Primary Outcome Measures:

* Numerical Rating Scale (NPRS) for pain intensity
* Neck Disability Index (NDI) for functional disability

Secondary Outcome Measures:

* Range of motion (ROM) of the cervical spine in flexion, extension, side flexion, and rotation

Duration: 4 weeks with 3 sessions per week.

This study aims to compare the effectiveness of myofascial decompression therapy and positional release therapy in reducing pain and improving functional disability in patients with chronic non-specific neck pain."
528,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

This is a randomized, parallel-controlled study comparing the ileostomy dumpling suture method with the traditional suture method in rectal anterior resection surgery with specimen extraction via stoma. The study aims to evaluate the effectiveness of the dumpling suture method in reducing stoma complications and improving quality of life for patients. A total of 100 patients aged 18-100 years with rectal cancer will be randomly assigned to either the experimental group (dumpling suture method) or the control group (traditional suture method). The primary outcome measure is the complication rate of stoma, with secondary outcomes including stoma discoloration, erosion, and tissue overgrowth scores, stoma pain scores, and quality of life scale scores. The study will be conducted over a period of 30 days after surgery."
529,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

Title: Progression in Cognition and Associated Activities of Daily Living (ADL) Impairment in Parkinson's Disease

Objective: To investigate the progression of cognitive impairment and associated ADL impairment in patients with Parkinson's disease over a period of 6-8 years.

Methods: The study will include a large cohort of patients with Parkinson's disease who have already participated in the Amyloid-Beta in cerebrospinal fluid as a risk factor for cognitive dysfunction in Parkinson's Disease (ABC-PD) study. Patients will undergo a comprehensive neuropsychological test battery, including cognitive and motor assessments, as well as caregiver assessments.

Outcome Measures:

* Primary outcome measures include diagnosis of Parkinson's disease dementia (PDD) or mild cognitive impairment in Parkinson's disease (PD-MCI) based on a personalized interview and cognitive assessments.
* Secondary outcome measures include:
	+ Pfeffer Activities of daily living scale to assess instrumental activities of daily living (IADL) function.
	+ Follow-up score in global cognition to assess overall cognitive performance.
	+ Follow-up cognitive domain performance to assess domain-specific change in cognition.

Duration: The study will run for 6-8 years, with patients undergoing assessments at baseline and follow-up visits.

Eligibility Criteria: Patients with Parkinson's disease who have already participated in the ABC-PD study and are able to provide informed consent. Exclusion criteria include any disability that may prevent the subject from completing the informed consent form or other study requirements, other neurodegenerative diseases, and participation in any clinical investigation of a new investigational compound or therapy within 4 weeks prior to baseline visit."
530,"assistant

This randomized, open-label trial aimed to determine the median effective dose of rocuronium for preventing myofibrillation caused by succinylcholine injection in patients aged 18-80 years. The study enrolled patients with American Society of Anesthesiologists (ASA) grade I-II and excluded those with airway difficulties, allergies to rocuronium and succinylcholine, cardiac insufficiency, hepatic or renal dysfunction, neuromuscular disease, surgery lasting over 2 hours, and taking interacting medications. The trial had three arms, each with patients aged 18-44, 45-59, and 60-80 years, respectively. The initial dose of rocuronium was set at 0.04mg/kg, and the dose was adjusted based on the patient's myofibrillation level. The primary outcome measure was the appearance of myofibrillation, which was recorded as yes or no, with an average time frame of 45 seconds."
531,"assistant

The study is titled ""Investigating the Effects of Dietary Phospholipids on Measures of Human Brain Health and Psychological Wellbeing"". It is a randomized, double-blind, placebo-controlled trial that aims to examine the effects of dietary phospholipids on cognitive function, mood, and psychological wellbeing in healthy adults aged 25-49 years.

The study will recruit 220 participants who will be randomly assigned to receive either a dietary supplement containing bioactive whey protein concentrate with phospholipids or a placebo supplement. Participants will consume the supplement daily for 12 weeks and will undergo cognitive and mood assessments at baseline, 6 weeks, and 12 weeks.

The primary outcome measures include cognitive function, as assessed by the Computerised Mental Performance Assessment System (COMPASS), and mood, as assessed by the Profile of Mood States (POMS) and the Perceived Stress Scale (PSS). Secondary outcome measures include perceived stress reactivity, physical symptoms, sleep quality, and depression, anxiety, and stress levels.

The study will also assess changes in blood plasma phospholipid profiles pre and post intervention. Participants will attend the research centre on four occasions, including a screening visit, a pre-intervention testing visit, a mid-point testing visit, and a completion of intervention testing visit. They will also complete online questionnaires and attend blood sampling appointments.

The study aims to investigate the effects of dietary phospholipids on cognitive function, mood, and psychological wellbeing in healthy adults, and to explore the potential mechanisms underlying these effects."
532,"assistant

The ""Pollutants in the Atherosclerotic Plaque and Cardiovascular Events"" study aims to investigate the presence of environmental pollutants in carotid atherosclerotic plaques and their relationship with the plaque phenotype and clinical outcomes. The study will enroll 300 patients with asymptomatic carotid stenosis undergoing carotid endarterectomy. The primary outcome measure is the incidence of a composite outcome of non-fatal myocardial infarction, non-fatal stroke, and all-cause mortality in patients with polluted vs non-polluted plaques. Secondary outcomes include the incidence of the composite outcome according to terciles of pollutants burden. The study will use various analytical techniques, including pyrolysis-gas chromatography-mass spectrometry, transmission electron microscopy, immunohistochemistry, ELISAs, and Western Blot, to assess the presence and amount of volatile organic compounds and microplastics in the plaques. The study will also examine the association between the presence of microplastics and the incidence of the composite outcome, adjusted for various confounding variables."
533,"assistant

The clinical trial, ""Transarterial Radioembolization (TARE) in COlorectal MEtastasis of Liver"", is investigating the use of Therasphere, a device for transarterial radioembolization (TARE), in patients with colorectal cancer liver metastases. The study aims to compare the effective tumor dose and safe healthy liver dose between patients who respond to TARE and those who do not. The primary outcome measure is the mean effective tumor dose (in Gy) at 3 months after treatment, while secondary outcomes include investigating dose-response and dose-toxicity relationships at 6 months after treatment. Eligible patients must be over 18 years old, have a histopathologically proven colorectal cancer diagnosis, and have received TARE for liver metastases with Y90 glass microspheres. Exclusion criteria include poor image quality, previous local treatment or surgery for the liver, and lack of follow-up data at least 6 months after radioembolization."
